"","entrez","logFC","AveExpr","t","P.Value","adj.P.Val","B","symbol"
"73723",73723,-0.212110848629098,4.06716164329055,-1.74931239916088,0.105414059653618,0.197887705006028,-5.52108433880151,"Sh3bgrl3"
"68272",68272,0.212467889240461,5.57797213756271,1.74922528110384,0.105429609174499,0.197887705006028,-5.70529427217703,"Rbm28"
"20686",20686,-0.511180726767441,0.508703156875605,-1.74922353252717,0.105429921295289,0.197887705006028,-4.80495876703024,"Spa17"
"270091",270091,-0.622707216898038,0.769158764064022,-1.74898255653192,0.105472943386466,0.197944946832882,-4.77389179070087,"Lrrc36"
"56839",56839,-1.07568037044079,-2.01278748593465,-1.74870736269802,0.105522093660229,0.198013674686091,-4.46295247898435,"Lgi1"
"230484",230484,0.362573429358843,4.59989593103941,1.74797047961406,0.105653803482292,0.198237291966536,-5.47037283463751,"Usp1"
"233571",233571,-0.695215836235609,0.00855388704682688,-1.74787234458067,0.105671355125068,0.198246687606431,-4.5699309316411,"P2ry6"
"58911",58911,0.190678358193654,5.0982474317189,1.74744417245249,0.105747965019339,0.198349927860216,-5.69205629008699,"Sumf1"
"22717",22717,-0.517482961514431,1.00717346572485,-1.74738785132833,0.10575804586129,0.198349927860216,-4.68617010158677,"Zfp59"
"66816",66816,-0.333237318690222,3.8305646827862,-1.74735438095836,0.105764037084158,0.198349927860216,-5.50990727046437,"Thap2"
"19943",19943,0.298453785934695,2.65659016292755,1.74668569916723,0.105883795189754,0.198550960984679,-5.15535140759762,"Rpl28"
"245049",245049,1.7039820693122,1.15096878037881,1.74616536074352,0.105977069378525,0.198702290242996,-4.42272359110905,"Myrip"
"14701",14701,0.280058445410734,7.0599639873322,1.7455369549416,0.106089813173891,0.198890083914611,-5.76891442488061,"Gng12"
"232983",232983,2.55894122700261,-0.472539761021664,1.74439120177839,0.10629565113633,0.199252339053323,-4.20731068908735,"Cxcl17"
"73747",73747,-0.558938758548564,0.679817480657897,-1.74426561390625,0.106318235036985,0.199271037301295,-4.79115501359257,"Shld1"
"218989",218989,-0.286542590599121,3.62859111764679,-1.74392195482173,0.106380055596604,0.199363263209858,-5.41150707456882,"Tmem260"
"102570",102570,-1.58791129378896,-2.13528170209298,-1.74383287290701,0.106396085706899,0.199369663091277,-4.21654320165486,"Slc22a13"
"14756",14756,-0.228704089479574,4.42210779811287,-1.7432334885472,0.106503999775432,0.199548217243738,-5.51333863460114,"Gpld1"
"233977",233977,-0.180390052620316,6.80278532658232,-1.74284515209084,0.106573968595174,0.199655642446436,-5.75769671799522,"Ppfia1"
"226551",226551,0.178815396537317,7.11569853858906,1.74256889141794,0.106623769042361,0.199725263238767,-5.76028799910266,"Suco"
"72825",72825,-0.212317764539522,4.52556371181759,-1.74223330591583,0.106684291681062,0.199814949718831,-5.50092283278499,"Mon1a"
"207792",207792,-0.246994227376778,2.05259029957378,-1.74199163344151,0.1067278961482,0.199872931713018,-5.52045755199944,"BC034090"
"319478",319478,0.54879108246007,0.250908044975764,1.74133105870106,0.106847163436292,0.200072579496109,-4.72299458961885,"Cxxc4"
"13207",13207,-0.164623264135273,10.3895162730274,-1.7404630727592,0.107004059746947,0.200342632418049,-5.70165287871478,"Ddx5"
"621156",621156,0.327136856896455,3.151551052044,1.74007989907176,0.107073387223502,0.200448686529285,-5.14246038534517,"Apoo-ps"
"18632",18632,-0.312089254739974,3.70281733956641,-1.73922216821226,0.107228721398857,0.200700729732684,-5.39969743048725,"Pex11b"
"56705",56705,0.142502735377918,5.90036583130871,1.73919624327809,0.107233419505365,0.200700729732684,-5.75604155410426,"Ranbp9"
"19733",19733,0.859813121435414,-1.64889540657978,1.73893657251937,0.107280487068815,0.200765046493256,-4.39601506671118,"Rgn"
"76895",76895,-0.158951887341086,6.30139003369433,-1.73884551653755,0.107296996113065,0.20077216748412,-5.78252243531989,"Bicd2"
"12068",12068,-0.232689448911858,4.29495092977076,-1.73860820290391,0.107340033272558,0.200828919834202,-5.43382931611926,"Bet1"
"171531",171531,0.992018799425606,3.58815771627453,1.73848636159898,0.107362135343947,0.200846494670423,-4.6234765326604,"Mlph"
"381067",381067,-0.509925944351751,1.03770871429702,-1.7381931666514,0.107415337682621,0.200915950677525,-4.69792276035045,"Zfp229"
"100503386",100503386,0.839579435596884,0.155796933338504,1.73814164607831,0.107424688890476,0.200915950677525,-4.65130697314471,"Tpbgl"
"228966",228966,0.387236499126079,-0.686458470220708,1.73770487368885,0.10750399414429,0.201018942410802,-5.00290741346166,"Ppp1r3d"
"59047",59047,-0.25995250765071,3.88255061275646,-1.73765503393748,0.107513046921493,0.201018942410802,-5.43992953562837,"Pnkp"
"75430",75430,0.346258171630747,3.08666498483765,1.73762823739435,0.107517914464598,0.201018942410802,-5.14003913315069,"Anapc15"
"52712",52712,0.403189440549024,3.67426470548329,1.73696076937078,0.107639222230833,0.201221938506752,-5.28848144633795,"Zkscan6"
"66904",66904,0.180765596920034,5.52805761733123,1.73591911959698,0.10782877879038,0.20155245653497,-5.68670679513911,"Pccb"
"74150",74150,-0.208126328964453,6.03311277344033,-1.73544931744179,0.107914369420398,0.201688587313147,-5.75349025014573,"Slc35f5"
"100040244",100040244,0.29809533007837,2.53162876161655,1.73482966709202,0.108027352660813,0.201875875777639,-5.1831162058915,"Gm14698"
"66964",66964,0.249640327705233,4.83779503837803,1.73426877508419,0.108129713156039,0.202043271070944,-5.51848192488265,"Golt1b"
"74187",74187,-0.311308246205014,3.6344558492406,-1.73360621948719,0.108250738185504,0.202245497846519,-5.40701010485665,"Katnb1"
"26407",26407,-0.173638864562667,5.1894960587635,-1.73311800481346,0.108339994635135,0.202388330403508,-5.71536314673445,"Map3k4"
"22375",22375,0.245435042786815,5.33830688449565,1.73277341310329,0.108403033096216,0.202482157552607,-5.69966958315519,"Wars"
"68939",68939,0.366799091079583,2.97251843111756,1.73248367609078,0.108456061908992,0.202557268070161,-5.34131721446795,"Rasl11b"
"74012",74012,0.370690618534732,4.90774939713865,1.73238642349589,0.108473866642941,0.202566582585966,-5.66667005869218,"Rap2b"
"170677",170677,0.413122053760766,3.06901513645895,1.73222252913051,0.108503877858309,0.202598686870594,-4.99680339578782,"Cdhr1"
"237211",237211,-0.564466561567933,1.39861629102897,-1.73214119926811,0.108518773172356,0.202602562459057,-4.76298996665521,"Fancb"
"93879",93879,-0.522285605981774,-0.03371494879885,-1.73163575051264,0.108611385401567,0.202751516050835,-5.0744406336699,"Pcdhb8"
"387512",387512,-0.681250962869893,-2.06373902734635,-1.73095829784906,0.108735623931064,0.202948223964923,-4.68367364126711,"Tas2r135"
"100042165",100042165,-0.24779693119293,3.84908494684995,-1.73092113750665,0.108742442453491,0.202948223964923,-5.37949811318172,"Thoc2l"
"320099",320099,0.955624248470017,-1.98185641147793,1.72979691987056,0.108948904383998,0.203309538892987,-4.31066752617878,"BC106179"
"66591",66591,-0.39595268154836,3.23627627829616,-1.72923193683024,0.109052794937263,0.203479382666884,-5.12218736787086,"Mad2l1bp"
"20608",20608,-1.39143698895121,-3.9614521840912,-1.72913497937606,0.109070632591848,0.203488640949305,-4.21865079856934,"Sstr4"
"15077",15077,-0.989067171834608,2.08543998160821,-1.7279635840973,0.109286344287417,0.203827549402546,-4.94202911959887,"H3c14"
"94061",94061,-0.2651691106794,2.74177469035568,-1.72793843108071,0.109290980361755,0.203827549402546,-5.170099946003,"Mrpl1"
"108154",108154,-1.91173153075745,-3.02522480078991,-1.72770075981014,0.10933479534864,0.203885204211198,-4.23757140903808,"Adamts6"
"214663",214663,-0.625090124028526,2.39236187838097,-1.72740292655668,0.109389723344202,0.203946583529979,-4.93436009657527,"Slc25a29"
"17350",17350,-0.226376852570524,3.9740264029371,-1.72738234557707,0.109393519905317,0.203946583529979,-5.44879225831755,"Mlh1"
"328440",328440,0.701703501324233,-1.12519262900089,1.72717845077831,0.109431138595336,0.203992653262644,-4.48288373013444,"Npm2"
"66165",66165,0.219783494377448,4.77907012404424,1.72678144619792,0.109504419173592,0.20410518228794,-5.60544186583852,"Bccip"
"109359",109359,-0.236302466380837,4.0036343893288,-1.72640602681283,0.109573755652405,0.204210334237101,-5.43865707818013,"Abraxas2"
"224481",224481,0.513409637653106,1.78361932211049,1.7260352264918,0.1096422773852,0.20431394314299,-4.83688002475677,"Tfb1m"
"216148",216148,-0.227263548812728,2.09783031044998,-1.72506334646393,0.109822056126157,0.204624826104431,-5.31606091568329,"Shc2"
"100034251",100034251,-2.26017060690855,-0.553289066915097,-1.724937143806,0.10984542037402,0.204632986711554,-4.28293638620906,"Wfdc17"
"71735",71735,-0.253789824954907,3.3703121243586,-1.72489981355638,0.10985233227416,0.204632986711554,-5.37288105563981,"Lrwd1"
"16997",16997,0.449833489936278,6.091264099888,1.72463028380266,0.109902248668783,0.204697012281389,-5.80127933307563,"Ltbp2"
"15945",15945,0.576278854418489,2.58010352324806,1.72452435020156,0.109921872892884,0.204697012281389,-5.26738690127096,"Cxcl10"
"22778",22778,0.588088572562657,2.04919134242187,1.72450445108531,0.109925559556578,0.204697012281389,-4.60995353954587,"Ikzf1"
"235283",235283,1.08357046272365,1.19556236999486,1.72435525204646,0.109953204825568,0.204724369588038,-4.54402158559663,"Gramd1b"
"56550",56550,0.174612292790017,4.43417532476891,1.72417136724816,0.109987285570239,0.204763701396166,-5.62599027682585,"Ube2d2a"
"57319",57319,-0.400181739057797,4.54755172870413,-1.7238330104391,0.110050020324521,0.204856362922111,-5.41663587285765,"Smpdl3a"
"101148",101148,-0.173867628630022,4.6990095247113,-1.72357653310891,0.110097595008179,0.204920785715376,-5.73535274843328,"Bmt2"
"69683",69683,0.152157469898348,6.56654377438162,1.7232641545703,0.11015556367126,0.205004537006663,-5.80505917580218,"Emc10"
"17687",17687,-0.656900539761807,0.760894781774918,-1.72298547336313,0.110207301971385,0.205076674950639,-4.68417546627756,"Msh5"
"105975",105975,-1.30395377534199,-2.45838288853401,-1.72254074225664,0.11028991288246,0.205206237720085,-4.27413873380628,"AU022754"
"20715",20715,0.368502826529358,2.33159443910916,1.72242155291149,0.11031206222477,0.205223287981197,-5.64239055780451,"Serpina3g"
"78263",78263,-1.24795992458633,-1.65775956196638,-1.72216351859579,0.11036002713205,0.205288355554957,-4.29076970286017,"4632411P08Rik"
"70005",70005,-0.262848403171978,3.60122483308044,-1.72191312560941,0.110406589356591,0.205350798892734,-5.5497892931304,"Znf41-ps"
"237758",237758,-1.10014320135955,-0.921246535963673,-1.72169588303541,0.110447001197392,0.205401789470885,-4.48515316653081,"Zfp454"
"28113",28113,0.215514235500534,4.82870525135381,1.72117312698358,0.110544299101126,0.205558548416778,-5.5963619447332,"Tinf2"
"69671",69671,0.873210626790883,-0.648731248070026,1.72099360487755,0.110577730207997,0.205596523318492,-4.40739577348956,"Tmem52"
"17480",17480,1.04013291168901,-2.146505362213,1.72048359248362,0.11067275519104,0.205748996946147,-4.27808156810764,"Mpl"
"103889",103889,-0.287993569408025,2.15013383043946,-1.71967175628547,0.110824165447167,0.20600624685098,-5.44664306199604,"Hoxb2"
"208449",208449,-0.238269382912501,5.82435191664517,-1.7194451002424,0.110866470453238,0.20606064907009,-5.73000689628378,"Sgms1"
"78894",78894,-0.258412926179375,6.04367852964808,-1.71822288713363,0.111094842181846,0.206460828532679,-5.77616064522267,"Aacs"
"140481",140481,-0.156781719066661,6.49204072536867,-1.71803245261059,0.111130462684907,0.206502743359467,-5.81101877509205,"Man2a2"
"24045",24045,0.150187667571122,5.287752655757,1.71665836338287,0.111387785078369,0.206956566585767,-5.73442169712,"Scamp3"
"22756",22756,-0.522347644927814,-0.0224369069413681,-1.71652219323689,0.111413314146099,0.206970561459293,-4.7209956591562,"Zfp94"
"14120",14120,1.74216528506863,-3.28861713589634,1.71647848545233,0.111421509547942,0.206970561459293,-4.23067181203223,"Fbp2"
"68268",68268,-0.172032280235303,5.50319745661116,-1.71624884162236,0.111464577576999,0.207026229172275,-5.70262564270467,"Zdhhc21"
"18186",18186,-0.641078382743773,3.12079472524183,-1.71598313993168,0.111514426451635,0.207094476573636,-5.32457569719384,"Nrp1"
"216439",216439,0.702637750867758,-0.884255825320173,1.71577682460795,0.111553147380052,0.207129846944242,-4.55473780316227,"Agap2"
"207686",207686,-0.392175251607892,0.449549273620238,-1.71574199825581,0.11155968471206,0.207129846944242,-4.8873120546249,"Cfap69"
"16323",16323,0.983512970053467,-0.741315167568463,1.71550213618135,0.111604719000757,0.207189120062018,-4.62400575816597,"Inhba"
"620499",620499,0.261847943731431,3.76728885605912,1.71525825333231,0.111650524750743,0.207201028506474,-5.35856282067392,"Gm6158"
"621080",621080,-0.718345116493969,0.48569158401003,-1.71522214769926,0.111657307481449,0.207201028506474,-4.47869591277768,"AI429214"
"69743",69743,-0.248294430553949,5.22249046743337,-1.71520941267792,0.111659699943947,0.207201028506474,-5.6460913758942,"Casz1"
"83436",83436,-0.277397396285088,4.17518194049505,-1.71518877945949,0.111663576296484,0.207201028506474,-5.52033135586406,"Plekha2"
"52055",52055,-0.224575060957008,6.67914505647993,-1.71496830122319,0.111705004897713,0.20725356860806,-5.81825882223713,"Rab11fip5"
"18109",18109,0.551140825249665,-0.184159754941713,1.7146877468833,0.111757741741222,0.207300643786383,-4.817554243821,"Mycn"
"112406",112406,0.182753331166723,5.94525847344232,1.71463640765136,0.111767394561146,0.207300643786383,-5.80033171640459,"Egln2"
"67480",67480,-0.251910107761133,4.23026065097963,-1.7146239961986,0.11176972827789,0.207300643786383,-5.44255096900948,"Cwc25"
"100038412",100038412,1.18758556227037,-1.47114069927653,1.71445898558761,0.111800759220373,0.207333865139495,-4.25344650302657,"Faddos"
"20226",20226,0.143906594252448,6.48702588932859,1.71418282571234,0.111852709371594,0.207387845811505,-5.79208970030025,"Sars"
"56278",56278,-0.358970279847681,3.02246177958645,-1.71416474055492,0.111856112230908,0.207387845811505,-5.13464478664673,"Gkap1"
"71323",71323,0.184450211502281,3.35315783101959,1.71385958290736,0.11191354381946,0.207449855991642,-5.50830860541095,"Rassf8"
"13144",13144,-0.260043940736306,4.44113765011762,-1.71384754093199,0.11191581069253,0.207449855991642,-5.55750550400416,"Dapk3"
"15531",15531,0.187001892341811,7.49258580006519,1.71360328777284,0.111961799568903,0.207491112872559,-5.8191161701625,"Ndst1"
"14102",14102,-0.229842258822252,3.88255887423878,-1.71358987130574,0.111964326156491,0.207491112872559,-5.63760688888352,"Fas"
"23912",23912,-0.821721500272931,-0.620055294870254,-1.71220064940076,0.112226218486594,0.207952064364184,-4.40387419553162,"Rhof"
"105351",105351,-0.438848681830337,2.07321825399601,-1.71209601153832,0.11224596654155,0.207964273765845,-4.96303933109877,"AW209491"
"11717",11717,0.488715169999856,2.34691165524601,1.7114850665357,0.112361330346306,0.20815361209624,-5.16248434150206,"Ampd3"
"110078",110078,-0.262886543193534,6.8695593454428,-1.71116306188193,0.112422176340273,0.208241921575443,-5.81433709476073,"Pygb"
"50723",50723,0.312288735328839,3.08941585871536,1.71091905724271,0.112468302931282,0.208288328941032,-5.52717385947142,"Icosl"
"14132",14132,-0.34787336841773,4.03679460615873,-1.71089110064868,0.112473588913108,0.208288328941032,-5.66484343664814,"Fcgrt"
"317717",317717,-0.244083008594724,3.84168880206372,-1.71032431394908,0.112580803477222,0.208462450867489,-5.49579690301827,"Sec22a"
"227746",227746,0.233749502315769,3.89088261334209,1.71022583511879,0.112599441187293,0.208462472754465,-5.64889507565678,"Rabepk"
"54128",54128,-0.19422501055102,4.89284041967049,-1.71012601640759,0.112618335272584,0.208462472754465,-5.57895657016756,"Pmm2"
"68738",68738,0.776596642821084,3.46667448313692,1.7101133875184,0.112620725919812,0.208462472754465,-4.78735391446244,"Acss1"
"213582",213582,-0.287049961077793,1.29365057522165,-1.71004550285981,0.112633577249455,0.208462472754465,-5.43586033456715,"Map9"
"50912",50912,0.151024874268552,5.63812146985584,1.70949196749434,0.112738416307531,0.208609197353459,-5.77902406500454,"Exosc10"
"19365",19365,-0.249280175792909,3.6086403174409,-1.70946136556412,0.112744214808752,0.208609197353459,-5.4308505700129,"Rad52"
"13405",13405,-0.268349313780409,5.40217477101023,-1.70929765561573,0.112775239319321,0.208626932248923,-5.82463727687881,"Dmd"
"100317",100317,-0.289714038694608,5.36768572098503,-1.70904646471597,0.11282285698939,0.20869059361661,-5.62989762853135,"AU040320"
"100217426",100217426,0.722951708217314,-1.46045395577105,1.70873844892155,0.112881271174021,0.208774208266147,-4.41531424432414,"Snord49b"
"328489",328489,-1.33013593884943,-1.3105809294073,-1.70866663430873,0.11289489443716,0.20877497211384,-4.35098887124948,"Gm2093"
"54197",54197,-0.290088773284342,4.06930215900468,-1.70790928464863,0.113038652838833,0.20901636474376,-5.32610826847825,"Rnf5"
"19891",19891,0.47129909831233,3.81791818652275,1.70783356457916,0.113053034778844,0.209018502766127,-5.43544446202172,"Rpa2"
"73906",73906,1.12803997399892,-2.38286805706372,1.70741712667251,0.113132160199899,0.2091403275002,-4.34600239245594,"4833417C18Rik"
"243308",243308,1.0315991348,-0.325962542260784,1.70706936512824,0.113198274387672,0.209238073499739,-4.46001641867736,"A430033K04Rik"
"99887",99887,0.605032055322212,4.34140731885386,1.70688276696274,0.113233763358399,0.209279194961541,-4.96152334088429,"Tlcd4"
"27029",27029,-0.29284023925573,3.4919452138408,-1.70648493019276,0.113309460602694,0.209376820943877,-5.42260142244985,"Sgsh"
"67768",67768,0.278656123574906,2.98353378060559,1.70646590284167,0.113313082101556,0.209376820943877,-5.30735212183815,"N6amt1"
"319594",319594,-0.163824046616181,5.53911973784735,-1.70599289620873,0.113403143035036,0.209518736559002,-5.7579365798168,"Hif1an"
"12959",12959,1.72170606965378,-2.86914062365134,1.70578418468271,0.113442902100753,0.209567694307458,-4.24103582151054,"Cryba4"
"76681",76681,-0.682731844614931,-0.394960109741739,-1.70556211286702,0.113485219846117,0.209621366812534,-4.5906559485925,"Trim12a"
"244721",244721,-0.538724670900723,1.01233406524065,-1.70531045777415,0.113533191867674,0.209685469706289,-4.84274551017732,"Zfp846"
"67048",67048,0.222236832699417,4.70934713618614,1.70499766955568,0.113592842523883,0.209757926067816,-5.60990684609485,"Vma21"
"223921",223921,0.241405544038371,3.86473102518405,1.7049655581928,0.113598967933083,0.209757926067816,-5.38628523056187,"Aaas"
"23996",23996,0.158656254219172,6.28244220950099,1.70408180655085,0.113767663146161,0.210044877145086,-5.81361927811206,"Psmc4"
"382823",382823,0.256469397708337,3.16132633673052,1.70392200897723,0.113798189859121,0.21007367368169,-5.28349096872627,"Atp5c1-ps"
"103098",103098,0.608276023996248,2.13388412062887,1.70386100685052,0.113809845233019,0.21007367368169,-5.13367558394545,"Slc6a15"
"16650",16650,-0.158237221202415,5.86379460741762,-1.70376911553611,0.113827404448895,0.210081548512242,-5.81021872650603,"Kpna6"
"68310",68310,-0.27209396601774,3.95983906485876,-1.70344980546703,0.113888439059523,0.210169650968788,-5.52887228096145,"Zmym1"
"210135",210135,-0.234501328565527,4.41649602346689,-1.70294879004114,0.113984264269716,0.210321927906432,-5.62647364608254,"Zfp180"
"100101806",100101806,-0.212449940946176,4.29985563063391,-1.70280300423803,0.114012160975099,0.210348843340002,-5.52362991533077,"Srp54c"
"12286",12286,-0.403293992119722,1.40267299748703,-1.70272601929273,0.114026894798748,0.21035147022288,-5.1160837087776,"Cacna1a"
"74142",74142,0.16441114612818,6.44856332385734,1.70179942143857,0.114204364906369,0.210654269722252,-5.82101438981588,"Lonp1"
"16365",16365,1.53126955123301,-3.32276337837541,1.70125505932687,0.114308740010832,0.210822187785178,-4.24929639568541,"Acod1"
"74199",74199,-0.690473976574607,-1.814823214009,-1.70115329036481,0.114328262403023,0.210828824341865,-4.60610882482714,"Vit"
"23955",23955,-0.258447799731229,3.20026676768675,-1.7010972244412,0.11433901882018,0.210828824341865,-5.27206465155965,"Nek4"
"103742",103742,-0.27907031446817,4.84119019819469,-1.70029365400474,0.114493284811345,0.211088645958761,-5.47452189854683,"Mien1"
"326623",326623,1.07070992103706,0.530518203399201,1.70007790611963,0.114534734554536,0.211140434491997,-4.35129221031493,"Tnfsf15"
"100040563",100040563,-0.526886566523211,1.03460267300941,-1.69956630642748,0.114633076852939,0.211297077978055,-4.68099703853192,"Dynlt1c"
"170938",170938,-0.29819623869728,2.74367246981062,-1.69944722052294,0.114655978883097,0.211314646095447,-5.1531992086117,"Zfp617"
"224691",224691,0.695041078485163,0.778005961024968,1.69932621407278,0.114679254415591,0.211332898412314,-4.52665885100105,"Zfp472"
"224694",224694,0.493835379774332,1.82747131697307,1.69897079683926,0.114747642955433,0.211434271804555,-4.87620395252471,"Zfp81"
"74392",74392,-0.16112410026328,6.31956237399099,-1.69800567973467,0.114933530782332,0.2117521007792,-5.8409991881741,"Specc1l"
"74013",74013,-0.644473072410539,2.33113671927213,-1.69782177717683,0.11496898185033,0.211792725161746,-5.1024148320843,"Rftn2"
"231147",231147,0.731448438301811,-1.04487221864484,1.69720550095469,0.115087852612158,0.211972737507898,-4.56991536563185,"Sh3tc1"
"26941",26941,0.310961885970453,6.44477050165933,1.69717610979742,0.115093524459331,0.211972737507898,-5.71149183324869,"Slc9a3r1"
"66871",66871,-0.243645053713429,4.5680174390656,-1.69647405489975,0.115229079216882,0.212194968193105,-5.84230748150523,"Cpne8"
"29811",29811,-0.242508891944885,4.79198034627488,-1.69641213845131,0.115241041002368,0.212194968193105,-5.8450329190126,"Ndrg2"
"626391",626391,-0.557232747159133,-0.196470693529053,-1.69617816481404,0.115286252852929,0.212209400049641,-4.68803202268914,"Zfp951"
"240023",240023,-0.520733684454522,-0.87404604458132,-1.6961631150414,0.115289161530386,0.212209400049641,-4.72872066199228,"Pnldc1"
"64436",64436,-0.168594711338425,4.11530396040766,-1.69552178988015,0.115413171179193,0.212412921546055,-5.71521203147187,"Inpp5e"
"11908",11908,0.153770515741527,5.11943535513709,1.69526197148788,0.115463444490449,0.212480702925833,-5.77329536899523,"Atf1"
"68423",68423,-0.302686177106763,2.95887989542695,-1.69507158139454,0.115500296147146,0.212523772302886,-5.36429111329035,"Ankrd13d"
"626832",626832,-0.293469347760142,1.78499357302959,-1.69486727403719,0.115539853192955,0.212571809064197,-5.18321485638705,"Gm6710"
"56332",56332,0.343163508458877,5.97152756689803,1.69465036782467,0.115581862695842,0.21262434618148,-5.84670640512202,"Amotl2"
"66213",66213,0.229482301401675,4.1188959857451,1.69399712111055,0.115708462522515,0.212832465282335,-5.65727850590168,"Med7"
"228852",228852,-0.555500658362204,0.54874679525815,-1.69372644812548,0.11576095515651,0.212904240113287,-4.93968593564045,"Ppp1r16b"
"64143",64143,0.253234251331587,5.52235806512084,1.6935175093303,0.115801489859684,0.212954008115249,-5.74988773604312,"Ralb"
"229543",229543,-0.184316956683235,5.45289251519105,-1.69332834642859,0.115838198819334,0.212989190670065,-5.76314130370302,"Ints3"
"171543",171543,-0.742813769239636,2.57711497709659,-1.69328003654869,0.115847575487211,0.212989190670065,-4.88593128787445,"Bmf"
"319804",319804,1.74216528506863,-3.36135643382918,1.69293241285539,0.115915067042165,0.213088486627239,-4.25344956211617,"Glt1d1"
"70129",70129,1.28200558665916,0.649957515976054,1.69278737131857,0.115943237316303,0.213115482966603,-4.2946693353096,"Slc44a4"
"74396",74396,-0.456234638436547,1.11164204295185,-1.69257144972256,0.115985185288347,0.21316779489441,-4.93013773483259,"4933407K13Rik"
"624866",624866,-0.443968540638281,0.289530902105399,-1.69244513829623,0.116009730551723,0.21318811414412,-4.87415573935013,"Lekr1"
"235169",235169,0.193154519985029,4.62452873819939,1.69224956139413,0.116047744784955,0.213233177372565,-5.70171163751644,"Foxred1"
"67763",67763,-0.155557927458529,5.59318788569594,-1.69211470062996,0.116073964058098,0.213256559866796,-5.83776660326605,"Prpsap1"
"66065",66065,0.770732631387102,-2.21928212421225,1.69204390945403,0.116087729189107,0.213257058247663,-4.45155951620883,"Hsd17b14"
"433287",433287,0.304268264928666,2.7055362877484,1.69177711112768,0.116139620301012,0.213327587080101,-5.21259400505916,"Gm15455"
"98496",98496,-0.400124200657113,-1.24883938022957,-1.69146505510475,0.116200339877157,0.213392915139882,-5.02909721650779,"Pid1"
"140740",140740,0.157597727729981,7.293774158875,1.69145554353109,0.11620219107149,0.213392915139882,-5.85235438471828,"Sec63"
"26987",26987,0.166452821860193,5.88485891195198,1.69138232896535,0.116216441362954,0.213394288288616,-5.81074034498134,"Eif4e2"
"94281",94281,-0.596184969249616,-0.409025678493775,-1.69117291144184,0.116257210377982,0.213444348607531,-4.64622885170811,"Sfxn4"
"225895",225895,0.628857136222979,1.58956949198532,1.69107914943422,0.116275467892084,0.213453071734987,-4.80235087667637,"Taf6l"
"237412",237412,-0.551531002970085,0.907621741607981,-1.69014159918375,0.116458168971163,0.213744256073145,-4.7561838250609,"Gm4924"
"106512",106512,0.498691811922979,2.01498056412078,1.69012638568983,0.116461135728034,0.213744256073145,-4.73791395780196,"Gpsm3"
"72016",72016,0.375237843132587,2.37578819112559,1.6899987437781,0.116486029587731,0.213765119786867,-5.08959400727402,"Tedc2"
"67561",67561,-0.201177242310728,5.23305340968972,-1.68942627690973,0.116597735061767,0.213945269350536,-5.77202376118863,"Wdr48"
"320541",320541,-0.243484185972231,4.04667577029643,-1.68896661669855,0.116687497136717,0.214085117802261,-5.47701664462065,"Slc35e2"
"224705",224705,-0.178942515443736,5.98365035271465,-1.68862604810621,0.116754042504378,0.21418234332434,-5.83168371137532,"Vps52"
"106042",106042,-0.364931027472074,3.09565261767667,-1.68819874867356,0.116837582102161,0.214287240207955,-5.28048012354699,"Prickle1"
"76854",76854,0.760977447051078,-1.1383613152452,1.68813031456423,0.116850966289607,0.214287240207955,-4.46280403651325,"Gper1"
"66559",66559,0.270142276083118,2.65131628062439,1.68808402098502,0.116860021051258,0.214287240207955,-5.21272746405046,"Metap1d"
"71884",71884,-1.60335894006475,-2.05704665571219,-1.68805621731604,0.116865459589494,0.214287240207955,-4.27423867891601,"Chit1"
"70356",70356,0.152110667516872,6.50670862065945,1.68768048644006,0.116938976398765,0.214397167402098,-5.83655747125147,"St13"
"71704",71704,0.338365787163523,5.09445041420599,1.68748211598611,0.11697780674216,0.21444348193401,-5.66996060225065,"Arhgef3"
"97863",97863,-0.265495906991078,4.27974708202743,-1.68658350964981,0.117153848701242,0.214741292608957,-5.51049863398621,"Fam8a1"
"22344",22344,-0.172697341253713,6.5535143026155,-1.68643060282905,0.117183827299846,0.214768928155969,-5.85905074008212,"Vezf1"
"213760",213760,-0.198962170333908,4.62128237808854,-1.68636799225895,0.117196104556889,0.214768928155969,-5.77404801399841,"Prepl"
"11781",11781,-0.286828573046502,3.96376168116612,-1.68613576437059,0.11724165186972,0.214827485930324,-5.44011164461028,"Ap4m1"
"57265",57265,-0.317475508725512,2.37001507747012,-1.6854209089468,0.117381956098915,0.215059637628942,-5.55353040137991,"Fzd2"
"228875",228875,-0.234479901339124,4.71233780198811,-1.68481053838517,0.117501870574708,0.21525438304888,-5.53340312630149,"Slc35c2"
"73699",73699,0.178101222429985,5.4138440719576,1.68455936738293,0.1175512475047,0.215319878948109,-5.81630903797895,"Ppp2r1b"
"104156",104156,0.243856826235975,4.92851177886935,1.68438685699782,0.117585171408103,0.2153570574729,-5.8621479633022,"Etv5"
"18816",18816,-0.958047745430158,-1.39717447366699,-1.68427577410207,0.11760702026821,0.215372114521297,-4.48925452406357,"Serpinf2"
"67834",67834,0.203106806576964,6.35316972237032,1.68414198973128,0.117633339036333,0.21539535281314,-5.85761021182852,"Idh3a"
"56297",56297,-0.26579124678299,2.43945997218129,-1.68395192078501,0.117670739352582,0.215438874505122,-5.41288054864838,"Arl6"
"19082",19082,-0.202581130694647,4.02963499960574,-1.68377575305375,0.117705413675731,0.215477395775658,-5.50993366289818,"Prkag1"
